datetime,country,shape,duration_seconds
2011-05-15 22:10:00,,unknown,5.0
2011-05-15 23:10:00,us,triangle,900.0
2012-05-15 00:00:00,us,sphere,60.0
2012-05-15 01:30:00,,diamond,16.0
2012-05-15 02:56:00,us,fireball,5.0
2012-05-15 03:15:00,us,unknown,3.0
2012-05-15 09:50:00,us,fireball,300.0
2012-05-15 11:00:00,us,unknown,4.0
2012-05-15 20:00:00,us,flash,2.0
2012-05-15 20:35:00,us,circle,180.0
2012-05-15 20:45:00,us,oval,300.0
2012-05-15 21:00:00,us,chevron,20.0
2012-05-15 22:00:00,us,light,3600.0
2012-05-15 22:40:00,us,fireball,1200.0
2012-05-15 23:00:00,us,sphere,1200.0
2012-05-15 23:00:00,us,circle,180.0
2012-05-15 00:00:00,us,fireball,2700.0
2013-05-15 00:00:00,us,light,120.0
2013-05-15 00:30:00,us,oval,120.0
2013-05-15 13:00:00,us,other,20.0
2013-05-15 13:00:00,us,circle,14400.0
2013-05-15 15:30:00,us,circle,60.0
2013-05-15 20:30:00,us,light,240.0
2013-05-15 20:40:00,us,sphere,120.0
2013-05-15 21:00:00,us,sphere,300.0
2013-05-15 22:00:00,us,fireball,120.0
2013-05-15 22:00:00,us,light,2700.0
2013-05-15 22:00:00,us,unknown,600.0
2013-05-15 22:30:00,us,unknown,30.0
2013-05-15 23:15:00,us,light,300.0
2013-05-15 23:45:00,us,light,900.0
2013-05-15 00:00:00,us,other,600.0
1958-05-16 00:00:00,us,diamond,86400.0
1970-05-16 17:00:00,us,oval,120.0
1976-05-16 20:00:00,us,fireball,300.0
1995-05-16 11:00:00,us,fireball,180.0
1995-05-16 22:45:00,us,,1800.0
1995-05-16 23:00:00,us,other,180.0
1996-05-16 21:17:00,us,other,1500.0
1997-05-16 23:00:00,us,triangle,300.0
1998-05-16 02:20:00,us,unknown,180.0
1998-05-16 02:30:00,us,oval,40.0
1998-05-16 03:00:00,us,cylinder,17.0
1998-05-16 16:00:00,us,fireball,2.0
1998-05-16 21:45:00,us,light,420.0
1998-05-16 22:30:00,us,triangle,50.0
1998-05-16 23:47:00,us,changing,7.0
1998-05-16 00:00:00,us,,7.0
1999-05-16 00:30:00,us,oval,720.0
1999-05-16 19:00:00,us,light,30.0
1999-05-16 20:30:00,,light,3.0
1999-05-16 21:27:00,us,light,3600.0
2000-05-16 11:00:00,us,egg,60.0
2001-05-16 00:30:00,,sphere,300.0
2001-05-16 00:45:00,us,cigar,2700.0
2001-05-16 13:00:00,us,disk,45.0
2001-05-16 22:00:00,us,triangle,3.0
2001-05-16 22:14:00,us,circle,120.0
2002-05-16 04:45:00,us,,4.0
2002-05-16 08:58:00,ca,light,120.0
2002-05-16 14:27:00,us,sphere,2.0
2002-05-16 00:00:00,us,light,600.0
2003-05-16 01:30:00,,triangle,600.0
2003-05-16 07:45:00,us,unknown,2700.0
2003-05-16 20:30:00,us,light,1200.0
2003-05-16 21:00:00,us,light,1200.0
2003-05-16 23:00:00,us,disk,60.0
2003-05-16 23:42:00,us,other,3600.0
2004-05-16 00:35:00,us,light,3600.0
2004-05-16 02:40:00,us,triangle,480.0
2004-05-16 09:30:00,us,circle,300.0
2004-05-16 10:00:00,us,disk,1200.0
2004-05-16 11:00:00,us,disk,5.0
2004-05-16 11:40:00,us,sphere,3.0
2004-05-16 19:45:00,us,circle,2.0
2004-05-16 19:50:00,us,circle,10.0
2004-05-16 21:30:00,us,fireball,5.0
2004-05-16 21:30:00,us,sphere,5.0
2004-05-16 22:00:00,us,fireball,15.0
2004-05-16 22:04:00,us,fireball,5.0
2004-05-16 22:10:00,us,rectangle,1140.0
2004-05-16 22:12:00,us,fireball,4.0
2004-05-16 23:30:00,ca,formation,3600.0
2005-05-16 09:55:00,us,sphere,60.0
2005-05-16 10:38:00,us,light,600.0
2005-05-16 15:00:00,us,other,600.0
2005-05-16 19:15:00,us,triangle,480.0
2006-05-16 10:20:00,us,light,30.0
2006-05-16 13:25:00,us,rectangle,900.0
2006-05-16 21:45:00,us,other,1200.0
2006-05-16 23:00:00,us,other,900.0
2006-05-16 23:00:00,us,unknown,600.0
2006-05-16 23:10:00,us,unknown,240.0
2007-05-16 01:00:00,us,triangle,300.0
2007-05-16 07:30:00,us,cigar,900.0
2007-05-16 15:00:00,us,circle,1800.0
2007-05-16 21:00:00,us,triangle,240.0
2007-05-16 21:45:00,us,unknown,10.0
2007-05-16 22:00:00,us,light,10.0
2008-05-16 00:00:00,,unknown,10.0
2008-05-16 00:00:00,us,light,300.0
2008-05-16 01:55:00,us,light,40.0
2008-05-16 02:30:00,us,light,5.0
2008-05-16 04:30:00,us,light,20.0
2008-05-16 17:50:00,,,900.0
2008-05-16 20:00:00,us,light,300.0
2008-05-16 21:07:00,,diamond,6.0
2008-05-16 21:45:00,us,circle,15.0
2008-05-16 21:45:00,us,changing,300.0
2008-05-16 22:00:00,us,light,2400.0
2008-05-16 22:11:00,us,fireball,1.0
2008-05-16 22:25:00,us,circle,120.0
2009-05-16 10:15:00,us,cylinder,480.0
2009-05-16 20:00:00,us,light,30.0
2009-05-16 21:59:00,,fireball,300.0
2009-05-16 22:30:00,,oval,180.0
2009-05-16 23:05:00,us,changing,2700.0
2010-05-16 00:01:00,us,formation,600.0
2010-05-16 00:14:00,us,circle,50.0
2010-05-16 09:40:00,,cylinder,30.0
2010-05-16 16:00:00,us,unknown,2700.0
2010-05-16 19:00:00,,unknown,600.0
2010-05-16 19:00:00,us,circle,60.0
2010-05-16 19:55:00,,light,10.0
2010-05-16 21:00:00,us,disk,300.0
2010-05-16 21:30:00,us,other,180.0
2010-05-16 23:00:00,us,diamond,1080.0
2010-05-16 23:55:00,us,flash,5.0
2011-05-16 00:00:00,us,fireball,720.0
2011-05-16 00:30:00,us,light,240.0
2011-05-16 02:30:00,us,formation,900.0
2011-05-16 11:41:00,us,cigar,1.0
2011-05-16 22:00:00,us,flash,2.0
2011-05-16 22:05:00,ca,triangle,600.0
2011-05-16 22:15:00,us,circle,60.0
2012-05-16 00:00:00,us,triangle,480.0
2012-05-16 05:45:00,us,unknown,120.0
2012-05-16 11:15:00,us,unknown,120.0
2012-05-16 12:20:00,us,sphere,300.0
2012-05-16 16:45:00,us,oval,180.0
2012-05-16 20:15:00,us,oval,30.0
2012-05-16 22:00:00,us,light,30.0
2012-05-16 22:00:00,us,sphere,4.0
2012-05-16 22:50:00,,fireball,60.0
2012-05-16 23:15:00,us,triangle,6.0
2013-05-16 01:00:00,us,triangle,30.0
2013-05-16 10:20:00,us,triangle,180.0
2013-05-16 11:40:00,us,fireball,120.0
2013-05-16 16:35:00,us,unknown,600.0
2013-05-16 18:35:00,us,egg,60.0
2013-05-16 18:45:00,,fireball,180.0
2013-05-16 19:10:00,us,other,10.0
2013-05-16 21:00:00,us,fireball,120.0
2013-05-16 21:30:00,us,triangle,8.0
2013-05-16 21:30:00,us,fireball,720.0
2013-05-16 22:10:00,us,triangle,15.0
2013-05-16 22:49:00,us,fireball,3.0
1956-05-17 10:22:00,us,circle,20.0
1976-05-17 02:00:00,us,unknown,900.0
1983-05-17 05:45:00,us,unknown,600.0
1988-05-17 19:45:00,us,chevron,900.0
1991-05-17 05:00:00,us,oval,120.0
1993-05-17 22:30:00,us,oval,5.0
1994-05-17 20:00:00,us,light,2700.0
1995-05-17 21:05:00,us,flash,600.0
1996-05-17 01:30:00,us,,5.0
1997-05-17 03:30:00,us,triangle,300.0
1997-05-17 14:00:00,us,oval,4.0
1998-05-17 08:10:00,us,other,2400.0
1998-05-17 17:00:00,us,circle,15.0
1998-05-17 22:05:00,,triangle,60.0
1998-05-17 22:25:00,us,light,10.0
1998-05-17 23:20:00,us,light,420.0
1998-05-17 23:30:00,us,triangle,10.0
1999-05-17 00:17:00,ca,other,1500.0
1999-05-17 20:10:00,us,triangle,6.0
2000-05-17 00:35:00,us,other,300.0
2000-05-17 16:00:00,us,teardrop,60.0
2000-05-17 19:30:00,us,circle,60.0
2000-05-17 19:30:00,us,sphere,45.0
2000-05-17 21:00:00,us,cross,30.0
2000-05-17 21:54:00,us,oval,15.0
2001-05-17 15:00:00,us,sphere,180.0
2001-05-17 15:30:00,us,sphere,300.0
2001-05-17 20:22:00,,light,180.0
2001-05-17 21:45:00,us,triangle,180.0
2001-05-17 21:45:00,us,triangle,240.0
2001-05-17 22:15:00,gb,unknown,30.0
2001-05-17 22:20:00,us,triangle,180.0
2001-05-17 23:00:00,,sphere,420.0
2002-05-17 22:45:00,us,cone,900.0
2002-05-17 23:45:00,us,light,600.0
2003-05-17 01:30:00,,chevron,120.0
2003-05-17 12:32:00,us,cigar,2.0
2003-05-17 20:00:00,us,oval,300.0
2003-05-17 21:55:00,us,disk,120.0
2003-05-17 23:00:00,us,unknown,120.0
2003-05-17 23:10:00,us,other,25.0
2004-05-17 02:45:00,gb,formation,900.0
2004-05-17 07:45:00,us,,900.0
2004-05-17 11:00:00,us,light,30.0
2004-05-17 15:30:00,us,light,5.0
2004-05-17 16:30:00,us,disk,600.0
2004-05-17 17:40:00,us,teardrop,4.0
2004-05-17 18:45:00,us,sphere,120.0
2004-05-17 20:40:00,us,light,240.0
2004-05-17 21:30:00,us,cylinder,1200.0
2004-05-17 22:00:00,gb,oval,2.0
2004-05-17 22:00:00,,light,2400.0
2004-05-17 00:00:00,us,light,900.0
2005-05-17 21:58:00,us,sphere,30.0
2005-05-17 22:30:00,us,light,20.0
2006-05-17 00:00:00,au,light,7200.0
2006-05-17 00:00:00,us,fireball,120.0
2006-05-17 00:30:00,,triangle,10.0
2006-05-17 02:10:00,us,circle,7.0
2006-05-17 03:00:00,us,circle,2700.0
2006-05-17 20:05:00,,triangle,10.0
2006-05-17 20:25:00,us,unknown,420.0
2006-05-17 21:00:00,us,triangle,120.0
2006-05-17 21:30:00,us,light,300.0
2006-05-17 21:30:00,us,chevron,3000.0
2006-05-17 22:30:00,us,diamond,10.0
2006-05-17 22:30:00,,light,50.0
2006-05-17 23:30:00,us,light,8.0
2006-05-17 00:00:00,us,unknown,5.0
2006-05-17 00:00:00,us,unknown,5.0
2007-05-17 13:00:00,us,cylinder,180.0
2007-05-17 14:15:00,,circle,120.0
2007-05-17 16:30:00,us,other,60.0
2007-05-17 22:30:00,us,light,5.0
2008-05-17 00:00:00,,oval,30.0
2008-05-17 00:00:00,,oval,30.0
2008-05-17 00:30:00,us,light,240.0
2008-05-17 09:00:00,us,fireball,5.0
2008-05-17 10:19:00,us,sphere,10.0
2008-05-17 11:20:00,us,formation,900.0
2008-05-17 12:00:00,us,cigar,20.0
2008-05-17 12:00:00,us,oval,15.0
2008-05-17 15:00:00,us,oval,900.0
2008-05-17 21:00:00,us,oval,45.0
2008-05-17 23:00:00,us,unknown,3.0
2008-05-17 23:15:00,us,sphere,300.0
2009-05-17 00:50:00,us,sphere,5.0
2009-05-17 04:05:00,us,other,15.0
2009-05-17 09:57:00,us,light,300.0
2009-05-17 11:00:00,us,cigar,600.0
2009-05-17 13:00:00,us,,30.0
2009-05-17 15:30:00,us,circle,120.0
2009-05-17 19:45:00,us,sphere,7200.0
2009-05-17 20:00:00,us,cone,3600.0
2009-05-17 20:31:00,us,diamond,1200.0
2009-05-17 21:00:00,us,disk,30.0
2009-05-17 21:00:00,us,circle,240.0
2009-05-17 21:39:00,us,light,60.0
2009-05-17 22:00:00,us,triangle,300.0
2009-05-17 23:30:00,us,unknown,5.0
2009-05-17 23:35:00,ca,circle,20.0
2010-05-17 22:00:00,,unknown,600.0
2010-05-17 22:20:00,us,teardrop,900.0
2010-05-17 23:00:00,,unknown,420.0
2011-05-17 01:30:00,,triangle,15.0
2011-05-17 17:20:00,us,triangle,1200.0
2011-05-17 21:00:00,us,formation,300.0
2011-05-17 22:30:00,us,fireball,300.0
2011-05-17 22:30:00,us,rectangle,600.0
2012-05-17 01:00:00,us,flash,1800.0
2012-05-17 21:00:00,us,circle,300.0
2012-05-17 21:20:00,us,cone,180.0
2012-05-17 21:48:00,us,flash,30.0
2012-05-17 22:00:00,us,other,120.0
2012-05-17 22:00:00,us,unknown,300.0
2012-05-17 22:30:00,us,unknown,5.0
2012-05-17 22:30:00,,light,60.0
2012-05-17 23:23:00,us,sphere,180.0
2013-05-17 03:00:00,us,unknown,3600.0
2013-05-17 10:00:00,us,cone,60.0
2013-05-17 19:00:00,us,circle,2700.0
2013-05-17 21:00:00,us,sphere,300.0
2013-05-17 21:15:00,us,triangle,1800.0
2013-05-17 21:19:00,us,light,300.0
2013-05-17 21:51:00,us,fireball,20.0
2013-05-17 22:15:00,,sphere,900.0
2013-05-17 22:20:00,us,fireball,300.0
2013-05-17 22:30:00,us,fireball,120.0
2013-05-17 23:46:00,ca,,420.0
1970-05-18 02:00:00,us,oval,3.0
1979-05-18 10:00:00,us,circle,300.0
1982-05-18 14:00:00,,disk,20.0
1986-05-18 20:30:00,us,changing,600.0
1987-05-18 22:30:00,us,other,900.0
1992-05-18 21:00:00,us,other,600.0
1993-05-18 03:00:00,us,triangle,3600.0
1993-05-18 23:00:00,us,triangle,600.0
1995-05-18 19:30:00,us,,3600.0
1996-05-18 12:35:00,us,cylinder,5.0
1996-05-18 22:30:00,us,,20.0
1996-05-18 23:20:00,us,,15.0
1997-05-18 19:00:00,us,triangle,10.0
1997-05-18 21:00:00,us,light,300.0
1998-05-18 23:30:00,us,other,60.0
1999-05-18 00:00:00,us,fireball,15.0
1999-05-18 01:15:00,,light,30.0
1999-05-18 07:36:00,us,disk,180.0
1999-05-18 14:00:00,us,egg,1200.0
1999-05-18 14:00:00,us,egg,1200.0
1999-05-18 21:30:00,us,light,300.0
1999-05-18 21:48:00,us,oval,5.0
1999-05-18 22:00:00,us,egg,300.0
1999-05-18 22:00:00,us,light,900.0
1999-05-18 22:45:00,us,triangle,180.0
1999-05-18 22:50:00,us,chevron,120.0
2000-05-18 20:55:00,us,light,45.0
2000-05-18 21:00:00,us,diamond,600.0
2000-05-18 22:10:00,us,triangle,480.0
2001-05-18 01:30:00,us,chevron,240.0
2001-05-18 03:30:00,us,light,120.0
2001-05-18 20:17:00,us,sphere,45.0
2001-05-18 20:30:00,,disk,3000.0
2001-05-18 21:20:00,us,triangle,20.0
2001-05-18 21:34:00,,rectangle,480.0
2001-05-18 21:34:00,us,light,20.0
2001-05-18 22:35:00,us,triangle,300.0
2001-05-18 23:30:00,us,triangle,2.0
2001-05-18 23:50:00,,unknown,120.0
2002-05-18 01:23:00,us,disk,120.0
2002-05-18 02:30:00,us,light,60.0
2002-05-18 14:00:00,us,sphere,7.0
2002-05-18 21:00:00,,light,1200.0
2002-05-18 21:10:00,us,circle,120.0
2002-05-18 21:30:00,us,formation,5.0
2002-05-18 22:30:00,,disk,7200.0
2002-05-18 22:30:00,us,teardrop,300.0
2003-05-18 02:00:00,,light,40.0
2003-05-18 12:00:00,us,rectangle,600.0
2003-05-18 16:30:00,,teardrop,30.0
2003-05-18 21:30:00,us,disk,180.0
2003-05-18 23:10:00,us,light,1391.0
2003-05-18 23:15:00,us,unknown,240.0
2004-05-18 10:00:00,us,oval,180.0
2004-05-18 20:17:00,us,disk,600.0
2004-05-18 22:30:00,us,disk,300.0
2004-05-18 22:35:00,us,other,2.0
2004-05-18 22:35:00,ca,light,40.0
2004-05-18 23:00:00,,oval,14400.0
2004-05-18 23:00:00,us,triangle,7200.0
2004-05-18 23:00:00,us,fireball,26.0
2004-05-18 00:00:00,us,circle,60.0
2005-05-18 13:20:00,us,sphere,10.0
2005-05-18 14:00:00,,unknown,15.0
2005-05-18 15:00:00,,disk,300.0
2005-05-18 19:30:00,us,sphere,4200.0
2005-05-18 20:00:00,,light,600.0
2005-05-18 21:29:00,us,light,60.0
2005-05-18 21:45:00,us,diamond,600.0
2005-05-18 21:50:00,gb,unknown,180.0
2005-05-18 22:00:00,us,light,1800.0
2005-05-18 23:00:00,,circle,10.0
2006-05-18 02:00:00,us,other,600.0
2006-05-18 12:30:00,us,cigar,120.0
2006-05-18 13:35:00,us,cylinder,10.0
2006-05-18 21:00:00,us,unknown,300.0
2006-05-18 21:20:00,gb,unknown,10.0
2006-05-18 22:00:00,us,circle,1200.0
2006-05-18 23:00:00,,diamond,300.0
2007-05-18 02:30:00,us,light,5.0
2007-05-18 09:45:00,us,egg,120.0
2007-05-18 21:00:00,us,light,15.0
2007-05-18 21:00:00,us,flash,4.0
2007-05-18 22:22:00,ca,other,2.0
2007-05-18 22:50:00,ca,other,162000.0
2007-05-18 23:00:00,us,other,120.0
2008-05-18 00:00:00,us,chevron,2.0
2008-05-18 08:30:00,us,unknown,259200.0
2008-05-18 10:30:00,,cigar,60.0
2008-05-18 15:00:00,,oval,600.0
2008-05-18 20:00:00,us,triangle,20.0
2008-05-18 21:47:00,us,light,600.0
2008-05-18 21:55:00,us,light,2700.0
2008-05-18 22:00:00,us,unknown,5.0
2008-05-18 23:00:00,us,light,20.0
2008-05-18 23:00:00,us,circle,1800.0
2008-05-18 23:20:00,us,disk,1800.0
2009-05-18 04:18:00,us,changing,1800.0
2009-05-18 09:00:00,us,flash,15.0
2009-05-18 09:40:00,,sphere,900.0
2009-05-18 11:45:00,us,diamond,1200.0
2009-05-18 12:45:00,us,flash,5.0
2009-05-18 14:23:00,us,light,60.0
2009-05-18 16:30:00,us,sphere,5400.0
2009-05-18 18:30:00,us,light,5400.0
2009-05-18 19:00:00,us,sphere,21600.0
2009-05-18 19:20:00,us,teardrop,1200.0
2009-05-18 19:32:00,us,circle,7200.0
2009-05-18 19:45:00,us,cone,1800.0
2009-05-18 19:50:00,us,circle,1800.0
2009-05-18 21:30:00,us,unknown,12.0
2009-05-18 22:00:00,us,triangle,180.0
2009-05-18 22:00:00,us,triangle,300.0
2010-05-18 12:30:00,us,rectangle,60.0
2010-05-18 16:20:00,ca,other,30.0
2010-05-18 21:00:00,gb,triangle,3600.0
2010-05-18 21:15:00,us,light,600.0
2010-05-18 21:30:00,us,unknown,10.0
2010-05-18 21:30:00,us,diamond,420.0
2010-05-18 21:55:00,us,light,6.0
2010-05-18 22:00:00,us,disk,120.0
2010-05-18 23:40:00,ca,light,60.0
2011-05-18 00:30:00,us,disk,1200.0
2011-05-18 04:00:00,,unknown,10.0
2011-05-18 22:45:00,au,circle,5.0
2012-05-18 00:00:00,us,light,1200.0
2012-05-18 00:05:00,us,circle,600.0
2012-05-18 03:34:00,ca,light,60.0
2012-05-18 10:15:00,us,light,300.0
2012-05-18 14:30:00,us,sphere,15.0
2012-05-18 17:30:00,us,circle,8.0
2012-05-18 17:30:00,us,egg,600.0
2012-05-18 20:00:00,us,cigar,300.0
2012-05-18 21:30:00,us,disk,10.0
2012-05-18 21:57:00,,formation,10.0
2012-05-18 22:15:00,us,light,240.0
2012-05-18 22:15:00,us,sphere,60.0
2012-05-18 22:30:00,us,light,30.0
2012-05-18 23:00:00,us,unknown,30.0
2013-05-18 01:00:00,us,circle,20.0
2013-05-18 12:00:00,us,cross,1200.0
2013-05-18 12:32:00,us,fireball,3.0
2013-05-18 12:35:00,us,sphere,15.0
2013-05-18 13:00:00,us,sphere,5.0
2013-05-18 18:21:00,,unknown,300.0
2013-05-18 20:00:00,us,triangle,900.0
2013-05-18 20:10:00,us,formation,30.0
2013-05-18 20:45:00,us,formation,120.0
2013-05-18 20:55:00,us,formation,180.0
2013-05-18 21:01:00,us,unknown,120.0
2013-05-18 21:07:00,us,fireball,120.0
2013-05-18 21:24:00,us,fireball,360.0
2013-05-18 21:30:00,us,circle,120.0
2013-05-18 21:50:00,,light,600.0
2013-05-18 22:20:00,us,oval,10.0
2013-05-18 22:30:00,us,oval,240.0
2013-05-18 22:30:00,us,unknown,120.0
2013-05-18 22:35:00,,oval,3.0
2013-05-18 23:00:00,us,light,120.0
2013-05-18 23:00:00,us,fireball,180.0
2013-05-18 23:30:00,us,formation,600.0
2013-05-18 23:50:00,us,formation,600.0
1966-05-19 20:00:00,us,other,120.0
1973-05-19 20:10:00,us,disk,2700.0
1989-05-19 20:00:00,us,circle,3600.0
1990-05-19 17:15:00,us,other,60.0
1991-05-19 00:00:00,,other,10800.0
1995-05-19 09:55:00,,,1200.0
1995-05-19 22:00:00,us,triangle,90.0
1995-05-19 22:30:00,us,,90.0
1995-05-19 22:42:00,us,diamond,180.0
1996-05-19 21:45:00,us,,70.0
1997-05-19 00:20:00,us,changing,900.0
1999-05-19 01:00:00,us,unknown,900.0
1999-05-19 01:00:00,us,light,1200.0
1999-05-19 02:00:00,us,circle,30.0
1999-05-19 15:30:00,us,oval,30.0
1999-05-19 17:00:00,us,triangle,600.0
1999-05-19 22:00:00,us,other,600.0
1999-05-19 22:00:00,us,other,37800.0
1999-05-19 00:00:00,,other,10.0
2000-05-19 00:00:00,us,circle,7200.0
2000-05-19 21:00:00,us,light,37800.0
2001-05-19 00:01:00,us,light,60.0
2001-05-19 00:12:00,au,triangle,180.0
2001-05-19 02:00:00,,formation,420.0
2001-05-19 02:00:00,us,light,60.0
2001-05-19 05:30:00,us,other,600.0
2001-05-19 10:00:00,us,cylinder,600.0
2001-05-19 14:17:00,us,cigar,120.0
2001-05-19 20:00:00,us,oval,300.0
2001-05-19 21:07:00,,light,60.0
2001-05-19 21:30:00,us,light,180.0
2001-05-19 22:30:00,us,oval,15.0
2001-05-19 23:00:00,,light,30.0
2002-05-19 00:30:00,us,sphere,86400.0
2002-05-19 14:55:00,,oval,4.0
2002-05-19 16:30:00,,other,60.0
2002-05-19 17:00:00,us,oval,180.0
2002-05-19 17:15:00,us,circle,300.0
2003-05-19 00:10:00,us,triangle,300.0
2003-05-19 05:30:00,us,teardrop,8.0
2003-05-19 21:30:00,us,chevron,30.0
2003-05-19 21:45:00,,other,300.0
2003-05-19 23:45:00,us,circle,360.0
2004-05-19 03:00:00,us,triangle,10.0
2004-05-19 05:30:00,us,disk,5.0
2004-05-19 14:15:00,gb,cigar,900.0
2004-05-19 20:00:00,us,oval,240.0
2004-05-19 21:00:00,,oval,60.0
2004-05-19 21:30:00,,other,60.0
2004-05-19 21:30:00,us,other,60.0
2004-05-19 21:30:00,us,triangle,20.0
2004-05-19 22:00:00,us,circle,1200.0
2004-05-19 22:40:00,,triangle,6.0
2005-05-19 01:00:00,ca,chevron,60.0
2005-05-19 03:00:00,us,formation,120.0
2005-05-19 04:00:00,us,triangle,120.0
2005-05-19 06:00:00,us,circle,6300.0
2005-05-19 06:00:00,us,sphere,4500.0
2005-05-19 10:35:00,us,changing,900.0
2005-05-19 11:25:00,us,egg,6.0
2005-05-19 15:45:00,us,unknown,900.0
2005-05-19 18:45:00,us,oval,120.0
2005-05-19 22:00:00,us,unknown,7.0
2006-05-19 00:30:00,us,light,3.0
2006-05-19 09:57:00,,sphere,120.0
2006-05-19 18:00:00,us,circle,1800.0
2006-05-19 21:30:00,us,oval,1200.0
2006-05-19 21:30:00,us,oval,120.0
2006-05-19 21:31:00,us,formation,30.0
2006-05-19 22:00:00,us,other,300.0
2006-05-19 22:00:00,us,light,480.0
2006-05-19 22:00:00,ca,disk,120.0
2007-05-19 10:30:00,us,circle,30.0
2007-05-19 13:00:00,us,disk,180.0
2007-05-19 20:30:00,au,oval,30.0
2007-05-19 21:00:00,us,light,10800.0
2007-05-19 21:10:00,ca,circle,2400.0
2007-05-19 21:50:00,us,circle,240.0
2007-05-19 22:57:00,,other,480.0
2007-05-19 23:50:00,gb,light,240.0
2008-05-19 03:00:00,us,disk,14400.0
2008-05-19 03:30:00,ca,light,1200.0
2008-05-19 03:40:00,us,light,2.0
2008-05-19 12:00:00,,other,1200.0
2008-05-19 12:15:00,us,oval,360.0
2008-05-19 12:20:00,,disk,1200.0
2008-05-19 12:20:00,,disk,1200.0
2008-05-19 15:45:00,us,egg,180.0
2008-05-19 19:03:00,us,circle,180.0
2008-05-19 19:30:00,us,light,600.0
2008-05-19 21:30:00,us,circle,600.0
2008-05-19 22:00:00,us,changing,9000.0
2008-05-19 22:45:00,us,triangle,300.0
2009-05-19 09:20:00,us,circle,20.0
2009-05-19 10:40:00,us,changing,10.0
2009-05-19 20:00:00,us,rectangle,600.0
2009-05-19 22:00:00,us,sphere,1800.0
2009-05-19 22:10:00,us,flash,2.0
2009-05-19 22:30:00,,light,60.0
2009-05-19 23:00:00,us,formation,120.0
2009-05-19 23:12:00,us,light,3600.0
2009-05-19 23:45:00,,circle,60.0
2009-05-19 23:59:00,,disk,3600.0
2010-05-19 01:00:00,us,sphere,900.0
2010-05-19 03:00:00,us,triangle,30.0
2010-05-19 12:00:00,us,disk,180.0
2010-05-19 14:00:00,ca,unknown,600.0
2010-05-19 19:00:00,us,cigar,240.0
2010-05-19 21:00:00,,other,1200.0
2010-05-19 21:15:00,us,light,2700.0
2010-05-19 22:10:00,us,changing,360.0
2010-05-19 22:43:00,us,circle,15.0
2010-05-19 23:12:00,,formation,3600.0
2011-05-19 00:00:00,us,changing,120.0
2011-05-19 01:30:00,us,light,60.0
2011-05-19 02:11:00,us,light,180.0
2011-05-19 10:50:00,us,oval,30.0
2011-05-19 12:30:00,us,fireball,20.0
2011-05-19 21:15:00,us,formation,300.0
2011-05-19 22:50:00,gb,teardrop,180.0
2012-05-19 02:00:00,us,fireball,2400.0
2012-05-19 02:00:00,us,sphere,90.0
2012-05-19 03:00:00,us,triangle,240.0
2012-05-19 04:55:00,us,light,300.0
2012-05-19 09:00:00,us,disk,45.0
2012-05-19 16:00:00,ca,circle,30.0
2012-05-19 16:40:00,us,flash,600.0
2012-05-19 20:15:00,us,changing,1800.0
2012-05-19 20:30:00,us,triangle,120.0
2012-05-19 20:58:00,us,circle,60.0
2012-05-19 21:00:00,us,other,3600.0
2012-05-19 21:00:00,us,light,20.0
2012-05-19 21:00:00,us,changing,1200.0
2012-05-19 21:00:00,us,light,1200.0
2012-05-19 21:00:00,us,other,900.0
2012-05-19 21:00:00,us,circle,300.0
2012-05-19 21:10:00,us,fireball,300.0
2012-05-19 21:10:00,,light,180.0
2012-05-19 21:10:00,us,circle,300.0
2012-05-19 21:15:00,us,other,7.0
2012-05-19 21:15:00,us,triangle,30.0
2012-05-19 21:30:00,us,fireball,30.0
2012-05-19 21:30:00,us,light,180.0
2012-05-19 21:45:00,us,circle,14400.0
2012-05-19 21:45:00,us,fireball,180.0
2012-05-19 21:50:00,us,unknown,180.0
2012-05-19 22:00:00,us,fireball,1800.0
2012-05-19 22:00:00,us,light,900.0
2012-05-19 22:00:00,us,sphere,1200.0
2012-05-19 22:00:00,us,other,180.0
2012-05-19 22:15:00,us,circle,300.0
2012-05-19 22:30:00,us,sphere,300.0
2012-05-19 22:30:00,us,other,300.0
2012-05-19 23:00:00,us,oval,4.0
2012-05-19 23:00:00,us,flash,300.0
2012-05-19 23:00:00,us,light,300.0
2012-05-19 23:52:00,us,circle,180.0
2013-05-19 04:00:00,us,light,180.0
2013-05-19 10:37:00,us,rectangle,2.0
2013-05-19 18:30:00,us,cigar,60.0
2013-05-19 19:15:00,us,triangle,3.0
2013-05-19 19:30:00,us,sphere,600.0
2013-05-19 21:00:00,us,formation,180.0
2013-05-19 21:05:00,us,triangle,7.0
2013-05-19 21:30:00,us,other,600.0
2013-05-19 21:30:00,us,circle,600.0
2013-05-19 22:00:00,us,triangle,1200.0
2013-05-19 22:00:00,ca,light,20.0
2013-05-19 22:45:00,ca,circle,30.0
2013-05-19 22:52:00,us,light,120.0
2013-05-19 23:05:00,us,light,4.0
1958-05-20 00:00:00,us,sphere,604800.0
1962-05-20 23:00:00,us,light,1200.0
1966-05-20 01:00:00,us,light,90.0
1968-05-20 19:00:00,us,circle,2400.0
1970-05-20 23:30:00,us,triangle,600.0
1971-05-20 16:00:00,us,circle,10.0
1974-05-20 20:30:00,us,disk,180.0
1976-05-20 22:00:00,us,triangle,900.0
1978-05-20 17:00:00,,unknown,300.0
